e, G, j2j, j2u, logw1, spelldur1, u2j
1,0.97309,0,0,8.0581,60,0
1,0.85934,0,1,7.5296,14,0
1,0.11051,1,0,6.1005,39.25,0
1,0.89408,0,0,7.6359,60,0
1,0.29051,0,1,6.5178,31.1,0
1,0.4969,0,0,6.8557,60,0
1,0.88195,0,1,7.5963,10.45,0
1,0.23756,0,1,6.417,25.5,0
1,0.47269,1,0,6.818,29.8,0
1,0.29835,1,0,6.5319,12.45,0
1,0.92342,0,0,7.7477,60,0
1,0.07811,1,0,5.98,40.7,0
1,0.98652,0,1,8.2343,0.5,0
1,0.77236,0,0,7.3242,60,0
1,0.81059,0,0,7.4071,60,0
1,0.99138,0,1,8.3395,14.8,0
1,0.20604,0,1,6.3512,0.6,0
1,0.074519,1,0,5.9645,24,0
1,0.68181,0,1,7.1542,5.65,0
1,0.037484,1,0,5.7547,12.2,0
1,0.060273,0,1,5.8964,4.25,0
1,0.9441,0,0,7.8481,60,0
1,0.46334,1,0,6.8034,51,0
1,0.084241,1,0,6.0053,13.65,0
1,0.22708,0,1,6.3957,19.45,0
1,0.50476,0,1,6.868,1.25,0
0,-1,0,0,-1,16.25,1
1,0.022111,1,0,5.6111,30.8,0
1,0.75965,0,1,7.2985,42.95,0
1,0.45939,1,0,6.7972,46.5,0
1,0.61594,0,1,7.0437,54.6,0
0,-1,0,0,-1,5.3,1
1,0.82955,0,0,7.452,60,0
1,0.23051,0,1,6.4028,29.4,0
1,0.74067,0,0,7.2614,60,0
1,0.9497,0,0,7.8803,60,0
1,0.81413,0,0,7.4153,60,0
1,0.81597,0,0,7.4196,60,0
1,0.14772,0,1,6.2108,3.55,0
1,0.88969,0,0,7.6212,60,0
1,0.75373,0,0,7.2868,60,0
1,0.40575,1,0,6.7125,8.6,0
1,0.22717,0,1,6.3959,53,0
0,-1,0,0,-1,5.45,1
1,0.19577,0,1,6.3284,40.6,0
1,0.53357,0,0,6.9129,60,0
0,-1,0,0,-1,5,1
1,0.95456,0,0,7.9106,60,0
1,0.054084,1,0,5.8629,9.9,0
1,0.61408,0,0,7.0406,60,0
1,0.68916,0,0,7.167,60,0
1,0.96155,0,1,7.9591,4.1,0
1,0.85416,0,0,7.5154,60,0
1,0.4926,0,0,6.849,60,0
1,0.92244,0,0,7.7435,60,0
1,0.61104,0,1,7.0357,7.8,0
1,0.51446,1,0,6.8831,44.6,0
1,0.5138,1,0,6.882,41.9,0
0,-1,0,0,-1,15.15,1
0,-1,0,0,-1,6.8,1
1,0.86405,0,0,7.5429,60,0
1,0.4037,0,0,6.7092,60,0
1,0.33019,0,0,6.5877,60,0
1,0.59702,0,1,7.0131,23.5,0
0,-1,0,0,-1,10.35,1
1,0.72685,1,0,7.2352,5.35,0
1,0.17986,1,0,6.2918,1.35,0
1,0.78126,0,1,7.3427,1.4,0
1,0.21496,1,0,6.3704,47.9,0
0,-1,0,0,-1,4.85,1
1,0.28073,1,0,6.4999,7.3,0
1,0.88772,0,0,7.6148,60,0
1,0.17055,0,1,6.2694,8.4,0
1,0.70972,0,1,7.2037,42.65,0
1,0.5532,1,0,6.9436,40.55,0
1,0.81667,0,0,7.4212,60,0
1,0.47829,1,0,6.8268,8.2,0
1,0.74854,0,0,7.2766,60,0
1,0.81792,1,0,7.4241,23.45,0
1,0.14025,0,1,6.1903,57.65,0
1,0.018236,1,0,5.5616,3.9,0
1,0.23193,0,0,6.4057,60,0
1,0.17802,0,1,6.2874,2.85,0
1,0.86003,0,1,7.5315,27.95,0
1,0.86412,0,0,7.5431,60,0
1,0.82129,0,1,7.4321,42.1,0
1,0.094428,1,0,6.0446,1.55,0
1,0.97486,0,0,8.0763,60,0
0,-1,0,0,-1,12.5,1
1,0.90309,0,0,7.6675,60,0
0,-1,0,0,-1,5.1,1
1,0.038302,1,0,5.7609,1,0
1,0.28986,1,0,6.5166,32.9,0
1,0.05219,1,0,5.852,2.85,0
1,0.68836,0,1,7.1656,51.25,0
1,0.74524,0,1,7.2702,26.85,0
1,0.9661,0,0,7.9948,60,0
1,0.673,0,0,7.1389,60,0
1,0.72866,0,1,7.2386,23.9,0
1,0.64582,0,0,7.0929,60,0
1,0.18108,1,0,6.2947,52.2,0
1,0.73303,0,0,7.2468,60,0
1,0.26358,1,0,6.4679,35.65,0
1,0.67243,1,0,7.1379,5.1,0
1,0.94485,0,0,7.8523,60,0
1,0.50365,1,0,6.8662,43.6,0
1,0.9579,0,0,7.933,60,0
1,0.49819,1,0,6.8577,6.7,0
1,0.82918,1,0,7.4511,2.8,0
1,0.18021,1,0,6.2926,23.4,0
1,0.82936,0,1,7.4515,15.95,0
0,-1,0,0,-1,2.9,1
0,-1,0,0,-1,1.9,1
1,0.478,0,1,6.8263,42.8,0
1,0.30601,1,0,6.5456,22.6,0
1,0.24081,1,0,6.4235,18.75,0
1,0.038153,1,0,5.7598,6.35,0
1,0.17609,0,1,6.2828,8.45,0
0,-1,0,0,-1,14.3,1
1,0.41771,0,0,6.7315,60,0
1,0.48058,0,0,6.8303,60,0
1,0.97761,0,1,8.1068,52.7,0
1,0.13235,1,0,6.1679,57.7,0
1,0.3297,0,0,6.5868,60,0
1,0.90024,0,1,7.6573,1,0
1,0.84545,0,1,7.4922,20.15,0
1,0.89711,0,0,7.6463,60,0
1,0.47506,0,0,6.8217,60,0
1,0.97776,0,1,8.1086,23.15,0
1,0.21393,1,0,6.3682,46.3,0
0,-1,0,0,-1,8.45,1
1,0.52628,0,0,6.9015,60,0
1,0.048511,1,0,5.83,1.7,0
1,0.082645,1,0,5.9989,28.7,0
1,0.41415,0,0,6.7259,60,0
1,0.68084,0,0,7.1525,60,0
1,0.2482,1,0,6.4382,15.75,0
1,0.33541,0,1,6.5966,8.1,0
1,0.013885,1,0,5.494,30.45,0
1,0.19421,0,0,6.3249,60,0
0,-1,0,0,-1,1.4,1
1,0.16094,0,1,6.2454,17.65,0
1,0.09578,1,0,6.0495,0.7,0
1,0.88167,0,1,7.5955,41.5,0
1,0.36966,0,0,6.6539,60,0
1,0.52475,1,0,6.8991,7,0
1,0.12531,1,0,6.1471,45.9,0
0,-1,0,0,-1,0.1,1
1,0.0047898,1,0,5.2517,17.55,0
1,0.89407,0,1,7.6359,5.75,0
1,0.47972,1,0,6.829,32.2,0
1,0.68129,0,1,7.1533,10.95,0
0,-1,0,0,-1,21.85,1
1,0.18651,0,0,6.3073,60,0
0,-1,0,0,-1,1,1
1,0.93427,0,1,7.7973,38.5,0
0,-1,0,0,-1,22.75,1
1,0.27525,1,0,6.4898,12.75,0
0,-1,0,0,-1,6.5,1
1,0.48965,0,0,6.8444,60,0
1,0.94164,0,1,7.8348,3.35,0
1,0.29837,1,0,6.532,23.9,0
0,-1,0,0,-1,4.4,1
1,0.85702,0,0,7.5232,60,0
1,0.68593,0,0,7.1614,60,0
1,0.85494,0,1,7.5175,2.9,0
1,0.4366,0,1,6.7615,27,0
1,0.87535,0,0,7.576,60,0
1,0.66446,0,1,7.1243,5.95,0
1,0.23577,0,0,6.4134,60,0
1,0.57538,0,0,6.9786,60,0
1,0.35171,0,1,6.6241,18.15,0
1,0.72426,1,0,7.2304,54.4,0
1,0.74849,0,1,7.2765,40.5,0
1,0.152,0,1,6.2222,6.7,0
1,0.86618,0,0,7.549,60,0
1,0.69294,0,1,7.1737,13.15,0
0,-1,0,0,-1,16.05,1
1,0.54747,0,0,6.9346,60,0
1,0.27114,0,1,6.4821,8.75,0
1,0.51395,0,1,6.8823,21.7,0
1,0.74805,0,0,7.2756,60,0
1,0.30008,1,0,6.535,39,0
1,0.99333,0,1,8.3974,14.2,0
1,0.022559,1,0,5.6163,4.15,0
1,0.80228,0,0,7.3883,60,0
0,-1,0,0,-1,5.05,1
0,-1,0,0,-1,0.45,1
1,0.339,0,1,6.6027,11.3,0
1,0.32444,0,1,6.5778,59.2,0
1,0.70664,0,1,7.1981,35.35,0
1,0.84981,0,0,7.5037,60,0
1,0.81576,1,0,7.4191,19,0
1,0.63213,0,1,7.0702,58.05,0
1,0.80034,0,1,7.384,9.7,0
1,0.36046,0,1,6.6387,47.7,0
1,0.25883,1,0,6.4588,2.7,0
1,0.76391,0,1,7.307,32.85,0
1,0.84478,0,1,7.4905,23.25,0
1,0.81452,0,0,7.4162,60,0
1,0.15724,0,0,6.2359,60,0
1,0.63228,0,1,7.0704,14.75,0
1,0.22182,0,1,6.3848,22.25,0
1,0.48648,0,1,6.8395,38.25,0
1,0.35885,0,0,6.636,60,0
1,0.18781,1,0,6.3103,6.8,0
1,0.59922,0,1,7.0166,55.55,0
1,0.12441,1,0,6.1444,13.45,0
1,0.70691,0,1,7.1986,25.1,0
1,0.29253,1,0,6.5215,6.9,0
1,0.8003,0,0,7.3839,60,0
1,0.086464,0,1,6.0142,3.5,0
1,0.23871,1,0,6.4193,57,0
0,-1,0,0,-1,1.6,1
1,0.50804,0,1,6.8731,6.9,0
1,0.80557,0,1,7.3957,21.25,0
1,0.47132,1,0,6.8159,50.7,0
1,0.41767,0,0,6.7315,60,0
0,-1,0,0,-1,0.3,1
1,0.10196,1,0,6.0716,35.1,0
1,0.15219,1,0,6.2227,13.7,0
1,0.61113,1,0,7.0359,10.65,0
1,0.035889,1,0,5.7424,42.25,0
1,0.034184,1,0,5.7287,26.1,0
1,0.43936,0,1,6.7658,7.8,0
1,0.77131,0,0,7.3221,60,0
1,0.45727,0,0,6.7939,60,0
1,0.016839,1,0,5.5416,55.05,0
1,0.68572,0,0,7.161,60,0
1,0.087561,1,0,6.0185,8.55,0
1,0.16336,0,1,6.2515,5.5,0
1,0.80451,0,0,7.3933,60,0
0,-1,0,0,-1,35.6,1
1,0.71169,0,0,7.2073,60,0
1,0.020313,1,0,5.5891,0.65,0
1,0.10099,1,0,6.0682,45.05,0
1,0.9584,0,0,7.9364,60,0
1,0.10298,1,0,6.0751,11.55,0
1,0.41451,1,0,6.7264,34.35,0
1,0.9568,0,0,7.9255,60,0
1,0.13608,0,1,6.1786,6.1,0
1,0.054288,1,0,5.864,15.1,0
1,0.92808,0,0,7.7683,60,0
1,0.544,0,0,6.9292,60,0
1,0.022758,1,0,5.6186,3.55,0
1,0.4959,1,0,6.8542,32.3,0
1,0.45798,0,1,6.795,51.95,0
1,0.020608,1,0,5.5928,42.5,0
1,0.81547,1,0,7.4184,22.95,0
1,0.85791,0,0,7.5257,60,0
1,0.30302,0,1,6.5403,27.65,0
1,0.5925,0,1,7.0059,50.6,0
1,0.29371,1,0,6.5236,26.05,0
1,0.26044,0,1,6.4619,9.1,0
1,0.23938,0,1,6.4207,6.2,0
1,0.71771,0,1,7.2183,38.9,0
0,-1,0,0,-1,3.05,1
1,0.61261,0,1,7.0382,52.7,0
1,0.31031,1,0,6.5532,27.1,0
1,0.60977,0,1,7.0336,52.25,0
1,0.50833,0,0,6.8735,60,0
1,0.7316,0,0,7.2441,60,0
1,0.0087984,1,0,5.3863,48.35,0
1,0.15481,1,0,6.2296,12.8,0
1,0.91313,1,0,7.7053,6.35,0
1,0.098068,0,1,6.0578,10.2,0
1,0.68948,0,0,7.1676,60,0
1,0.17333,1,0,6.2761,50.6,0
1,0.51952,0,0,6.891,60,0
1,0.4977,1,0,6.857,23.05,0
1,0.21093,1,0,6.3618,22.55,0
1,0.99556,0,0,8.4856,60,0
1,0.10411,1,0,6.079,10.95,0
1,0.88512,0,0,7.6064,60,0
1,0.51341,1,0,6.8814,59.4,0
1,0.90108,0,0,7.6603,60,0
1,0.066408,1,0,5.9271,6.3,0
1,0.98149,0,0,8.1557,60,0
1,0.91318,0,1,7.7055,36.7,0
0,-1,0,0,-1,3.95,1
1,0.27325,1,0,6.4861,33.55,0
1,0.51742,0,1,6.8877,53.25,0
1,0.66085,0,1,7.1181,49.3,0
1,0.31488,0,0,6.5612,60,0
1,0.69245,0,1,7.1728,42.1,0
1,0.092116,0,1,6.0359,10.85,0
1,0.22568,0,0,6.3928,60,0
1,0.99069,1,0,8.3218,26.7,0
1,0.25918,0,0,6.4595,60,0
1,0.055483,1,0,5.8707,10.85,0
1,0.2056,0,0,6.3502,60,0
1,0.89175,0,1,7.6281,6.6,0
1,0.31631,0,0,6.5637,60,0
1,0.70921,1,0,7.2028,23.3,0
0,-1,0,0,-1,4,1
1,0.6483,1,0,7.097,9.3,0
1,0.48541,0,1,6.8378,50,0
1,0.50247,0,0,6.8644,60,0
1,0.058972,1,0,5.8896,13.35,0
0,-1,0,0,-1,6.25,1
1,0.13645,1,0,6.1797,19.75,0
1,0.40692,0,0,6.7143,60,0
1,0.43422,0,1,6.7577,38.25,0
0,-1,0,0,-1,1.05,1
1,0.091791,1,0,6.0347,58.55,0
1,0.85075,1,0,7.5062,38.3,0
1,0.24484,0,1,6.4315,12.85,0
1,0.17574,1,0,6.2819,28.75,0
1,0.11813,1,0,6.125,5.85,0
1,0.35526,1,0,6.6301,43.6,0
1,0.014727,1,0,5.5084,9.4,0
1,0.73265,0,1,7.2461,49.45,0
1,0.86713,0,0,7.5517,60,0
1,0.94212,0,0,7.8373,60,0
1,0.47932,0,0,6.8284,60,0
1,0.060179,1,0,5.8959,5.8,0
0,-1,0,0,-1,10.85,1
1,0.93615,0,0,7.8065,60,0
1,0.75847,0,0,7.2961,60,0
1,0.1488,0,1,6.2137,51.7,0
1,0.27068,1,0,6.4813,19.35,0
1,0.63139,0,0,7.0689,60,0
1,0.31532,1,0,6.562,25.85,0
1,0.67982,0,1,7.1507,30.65,0
1,0.21875,0,1,6.3784,5,0
1,0.21368,1,0,6.3676,15.8,0
1,0.65546,0,0,7.109,60,0
1,0.9252,0,1,7.7554,32.4,0
1,0.33888,0,1,6.6025,46.4,0
1,0.68577,0,1,7.1611,53.3,0
1,0.4185,0,1,6.7328,15.3,0
1,0.81084,0,0,7.4077,60,0
1,0.93372,0,1,7.7946,16.8,0
1,0.44255,1,0,6.7708,50.65,0
1,0.79946,0,0,7.382,60,0
1,0.77358,0,0,7.3268,60,0
1,0.50141,0,0,6.8628,60,0
1,0.18178,0,0,6.2963,60,0
1,0.55634,0,0,6.9485,60,0
1,0.38025,1,0,6.6713,0.2,0
1,0.024678,1,0,5.6399,6.15,0
1,0.19646,1,0,6.33,25.7,0
1,0.79582,0,1,7.374,41.2,0
1,0.10414,1,0,6.0791,23.55,0
1,0.64816,0,1,7.0968,35.7,0
1,0.50066,0,0,6.8616,60,0
1,0.67885,1,0,7.149,2.7,0
1,0.84384,0,0,7.488,60,0
1,0.098211,1,0,6.0583,7.75,0
1,0.51865,1,0,6.8896,26.6,0
1,0.0016054,1,0,5.0305,14.25,0
0,-1,0,0,-1,7.65,1
0,-1,0,0,-1,8.25,1
1,0.93602,0,0,7.8059,60,0
0,-1,0,0,-1,28.45,1
1,0.54682,1,0,6.9336,11.9,0
0,-1,0,0,-1,16.5,1
1,0.088049,0,1,6.0204,2.4,0
1,0.30216,0,0,6.5387,60,0
1,0.8486,0,0,7.5005,60,0
1,0.73072,0,1,7.2425,21.7,0
1,0.047577,1,0,5.8242,17.4,0
1,0.56369,0,1,6.9601,11.7,0
1,0.23767,0,1,6.4173,28.35,0
1,0.52394,1,0,6.8979,10.8,0
1,0.77825,0,1,7.3365,32.6,0
1,0.97719,0,0,8.1019,60,0
1,0.58384,0,0,6.992,60,0
1,0.17277,0,1,6.2748,29.95,0
1,0.63572,0,0,7.0761,60,0
1,0.071225,1,0,5.9497,10.65,0
1,0.36442,1,0,6.6453,38.8,0
1,0.9667,0,1,7.9998,44.6,0
1,0.20204,0,0,6.3424,60,0
1,0.37474,1,0,6.6622,3.3,0
1,0.29955,0,1,6.5341,20.55,0
1,0.15213,0,1,6.2226,46.2,0
1,0.10416,1,0,6.0792,4.55,0
1,0.38936,0,0,6.6861,60,0
1,0.96806,0,1,8.0113,56.65,0
1,0.59128,1,0,7.0039,55.15,0
1,0.71796,0,1,7.2188,29.65,0
1,0.045242,1,0,5.8093,0.45,0
1,0.25932,1,0,6.4597,10.75,0
1,0.47645,0,0,6.8239,60,0
1,0.25939,1,0,6.4599,37.6,0
0,-1,0,0,-1,2.3,1
1,0.44453,0,0,6.7739,60,0
0,-1,0,0,-1,3.55,1
1,0.55923,1,0,6.9531,42.5,0
0,-1,0,0,-1,4.35,1
1,0.41489,0,1,6.7271,12.45,0
0,-1,0,0,-1,3.7,1
1,0.56789,0,0,6.9668,60,0
1,0.68194,0,0,7.1544,60,0
1,0.76731,0,0,7.3139,60,0
1,0.86745,0,1,7.5527,41.9,0
1,0.53864,0,0,6.9208,60,0
1,0.78348,0,0,7.3474,60,0
1,0.064389,0,1,5.9173,47.9,0
1,0.86797,1,0,7.5542,17.85,0
1,0.87023,0,0,7.5608,60,0
1,0.76104,0,1,7.3013,31.2,0
1,0.25763,0,1,6.4565,45.05,0
1,0.70801,0,0,7.2006,60,0
1,0.90504,0,0,7.6746,60,0
0,-1,0,0,-1,0.4,1
1,0.050929,1,0,5.8446,16.65,0
1,0.42846,1,0,6.7486,45.45,0
1,0.88182,0,1,7.5959,1.75,0
1,0.26887,0,1,6.4779,48.25,0
0,-1,0,0,-1,10.7,1
1,0.41268,0,0,6.7235,60,0
1,0.65719,0,1,7.112,23.35,0
1,0.96526,0,0,7.9879,60,0
1,0.43239,0,1,6.7548,0.75,0
1,0.70323,0,0,7.192,60,0
0,-1,0,0,-1,15.15,1
1,0.08501,0,0,6.0084,60,0
1,0.64746,0,1,7.0956,20.3,0
1,0.35825,0,0,6.635,60,0
1,0.42214,0,1,6.7386,56.75,0
1,0.58745,1,0,6.9978,19.05,0
1,0.011321,0,1,5.445,0.65,0
1,0.11459,0,1,6.1138,4.4,0
1,0.37757,0,0,6.6669,60,0
1,0.47553,1,0,6.8224,4.7,0
1,0.054804,0,1,5.8669,19.55,0
1,0.088423,1,0,6.0218,45.25,0
1,0.59717,0,0,7.0134,60,0
1,0.9467,0,1,7.8627,17.25,0
0,-1,0,0,-1,10.15,1
1,0.38273,0,0,6.6753,60,0
1,0.14661,1,0,6.2078,18.05,0
1,0.14464,1,0,6.2025,57.75,0
1,0.28482,0,1,6.5075,14.9,0
1,0.29623,0,1,6.5281,17.25,0
1,0.82416,0,1,7.4389,1.1,0
1,0.83089,0,0,7.4553,60,0
1,0.12403,1,0,6.1432,13.8,0
1,0.80909,0,1,7.4037,44,0
1,0.74405,0,1,7.2679,20.85,0
1,0.89561,0,0,7.6411,60,0
1,0.042201,0,1,5.7889,9.5,0
1,0.85076,0,1,7.5062,20.45,0
1,0.37236,0,0,6.6584,60,0
1,0.59024,1,0,7.0023,0.1,0
1,0.39994,0,0,6.7031,60,0
1,0.96657,0,1,7.9986,19.05,0
1,0.36516,1,0,6.6465,45.95,0
1,0.86435,0,1,7.5437,5.2,0
1,0.14251,1,0,6.1966,18.6,0
1,0.22128,0,0,6.3837,60,0
1,0.37934,0,1,6.6698,55.9,0
1,0.060843,1,0,5.8994,56.35,0
1,0.048431,1,0,5.8295,0.35,0
1,0.093364,0,1,6.0406,4.35,0
1,0.73415,1,0,7.249,37,0
1,0.39804,1,0,6.7001,2.8,0
1,0.36256,0,0,6.6422,60,0
1,0.69785,0,0,7.1824,60,0
1,0.013836,1,0,5.4931,3.6,0
1,0.83282,1,0,7.4601,5.9,0
1,0.50894,0,1,6.8745,19.9,0
1,0.74035,0,1,7.2608,34.2,0
1,0.23778,1,0,6.4175,5.3,0
1,0.39471,1,0,6.6947,50.55,0
1,0.8033,0,1,7.3906,13.45,0
1,0.7688,0,1,7.317,40.95,0
1,0.46533,1,0,6.8065,23.65,0
1,0.4787,0,0,6.8274,60,0
1,0.89425,0,1,7.6365,14.3,0
0,-1,0,0,-1,11.3,1
1,0.30996,1,0,6.5526,20.95,0
1,0.27723,0,0,6.4935,60,0
1,0.21157,1,0,6.3631,25,0
1,0.44835,0,1,6.7799,4.95,0
0,-1,0,0,-1,0.25,1
1,0.10399,1,0,6.0786,10.6,0
1,0.25388,1,0,6.4492,58.25,0
1,0.18912,1,0,6.3133,10.15,0
1,0.47752,1,0,6.8256,17.65,0
0,-1,0,0,-1,4.15,1
1,0.49376,0,1,6.8509,11.5,0
1,0.68082,1,0,7.1524,21.7,0
1,0.77481,0,1,7.3293,56.35,0
1,0.70238,0,0,7.1905,60,0
1,0.28831,1,0,6.5138,55.6,0
1,0.65509,0,0,7.1084,60,0
1,0.17809,1,0,6.2876,7.1,0
1,0.7728,0,0,7.3252,60,0
1,0.54028,1,0,6.9234,6.25,0
1,0.096854,1,0,6.0534,43.85,0
1,0.25405,0,0,6.4496,60,0
1,0.085038,1,0,6.0085,10.3,0
1,0.47405,0,1,6.8201,57.75,0
1,0.27806,0,0,6.495,60,0
1,0.87019,0,0,7.5606,60,0
1,0.11298,0,1,6.1086,0.5,0
1,0.607,0,0,7.0292,60,0
0,-1,0,0,-1,6.05,1
1,0.59139,0,0,7.0041,60,0
0,-1,0,0,-1,0.95,1
1,0.5846,0,1,6.9933,3.85,0
1,0.80008,0,0,7.3834,60,0
1,0.80576,0,0,7.3961,60,0
0,-1,0,0,-1,7.5,1
1,0.35544,0,0,6.6304,60,0
1,0.50891,0,1,6.8744,0.9,0
1,0.12057,0,0,6.1326,60,0
0,-1,0,0,-1,9.15,1
1,0.98266,0,1,8.1722,0.15,0
1,0.17834,1,0,6.2882,7.8,0
1,0.9878,0,0,8.2583,60,0
1,0.6126,1,0,7.0382,44.4,0
1,0.3325,1,0,6.5916,0.8,0
1,0.0072215,1,0,5.3415,23.8,0
1,0.31813,1,0,6.5668,44.6,0
1,0.53608,1,0,6.9168,55.5,0
1,0.88611,0,1,7.6096,39.05,0
1,0.52871,0,1,6.9053,20.4,0
1,0.252,0,1,6.4456,15.45,0
1,0.018947,1,0,5.5713,23.2,0
1,0.42485,1,0,6.7429,12.7,0
1,0.26715,0,1,6.4746,12.75,0
1,0.28728,1,0,6.512,3.4,0
1,0.20896,0,1,6.3575,19,0
1,0.48807,0,0,6.842,60,0
1,0.40189,1,0,6.7063,40.15,0
1,0.025394,1,0,5.6475,10.45,0
1,0.99548,0,0,8.4818,60,0
1,0.47578,0,0,6.8228,60,0
1,0.51265,0,1,6.8803,51.95,0
1,0.1848,0,1,6.3034,37.65,0
1,0.30958,0,1,6.5519,30.9,0
1,0.38135,0,1,6.673,36.45,0
1,0.62763,0,1,7.0628,47.05,0
1,0.75053,0,1,7.2805,1.5,0
0,-1,0,0,-1,9.9,1
1,0.7016,0,0,7.1891,60,0
1,0.76405,0,1,7.3073,18.1,0
1,0.70109,0,1,7.1882,4.6,0
1,0.82121,1,0,7.4319,30.5,0
1,0.22116,1,0,6.3834,34.8,0
1,0.0163,1,0,5.5334,19.05,0
1,0.22446,1,0,6.3903,41.75,0
1,0.49272,0,0,6.8492,60,0
1,0.84975,0,0,7.5036,60,0
1,0.53352,1,0,6.9128,49.1,0
1,0.55095,0,1,6.9401,48.35,0
1,0.3594,1,0,6.6369,9.25,0
1,0.19618,0,1,6.3294,53.3,0
1,0.4793,0,1,6.8283,33.95,0
0,-1,0,0,-1,4.5,1
1,0.86349,0,0,7.5413,60,0
1,0.28699,1,0,6.5114,52.85,0
0,-1,0,0,-1,1.55,1
0,-1,0,0,-1,4.95,1
1,0.62452,0,0,7.0577,60,0
1,0.98902,0,1,8.2834,31.8,0
1,0.25437,0,1,6.4502,31.3,0
1,0.49159,0,0,6.8475,60,0
1,0.95501,0,0,7.9135,60,0
1,0.73493,0,0,7.2504,60,0
1,0.88639,0,1,7.6105,24.3,0
0,-1,0,0,-1,5.7,1
0,-1,0,0,-1,0.55,1
1,0.05601,1,0,5.8736,16.5,0
1,0.55439,0,0,6.9455,60,0
1,0.59311,0,1,7.0068,50.65,0
1,0.019673,1,0,5.5809,28.55,0
1,0.56053,0,0,6.9552,60,0
0,-1,0,0,-1,2.1,1
1,0.13438,0,0,6.1738,60,0
1,0.50158,0,1,6.863,0.9,0
1,0.79011,0,1,7.3616,33.95,0
0,-1,0,0,-1,7.45,1
1,0.4012,0,1,6.7052,12,0
1,0.28618,0,1,6.5099,20.2,0
1,0.30079,0,0,6.5363,60,0
1,0.34521,1,0,6.6132,34.7,0
1,0.31493,0,0,6.5613,60,0
1,0.3406,1,0,6.6054,34.85,0
1,0.51168,0,0,6.8787,60,0
1,0.63325,1,0,7.072,1.85,0
1,0.092692,1,0,6.0381,7.2,0
0,-1,0,0,-1,5.5,1
1,0.42188,0,1,6.7382,9,0
1,0.13544,1,0,6.1768,45.5,0
1,0.34079,0,1,6.6058,3.15,0
1,0.46508,0,0,6.8061,60,0
1,0.18004,1,0,6.2922,31.15,0
1,0.80468,0,0,7.3937,60,0
0,-1,0,0,-1,19.6,1
1,0.27674,0,1,6.4926,44.05,0
1,0.40359,1,0,6.709,17.45,0
0,-1,0,0,-1,3.45,1
1,0.22573,0,1,6.3929,14.45,0
1,0.74268,0,0,7.2652,60,0
1,0.39688,0,1,6.6982,35.65,0
1,0.52084,1,0,6.893,59.45,0
1,0.68909,0,1,7.1669,30.85,0
0,-1,0,0,-1,11.05,1
1,0.40062,1,0,6.7042,31.75,0
1,0.79405,0,0,7.3701,60,0
1,0.91066,0,0,7.6957,60,0
1,0.84073,0,0,7.48,60,0
0,-1,0,0,-1,25.05,1
1,0.034341,0,1,5.73,20.95,0
1,0.11169,1,0,6.1044,22.5,0
1,0.77093,0,0,7.3213,60,0
1,0.61696,0,1,7.0453,18.7,0
1,0.14279,1,0,6.1974,59.85,0
1,0.4452,1,0,6.775,46.5,0
1,0.17107,1,0,6.2706,37.8,0
1,0.54412,1,0,6.9294,15.05,0
1,0.83464,0,0,7.4646,60,0
1,0.41706,0,0,6.7305,60,0
1,0.59596,0,0,7.0114,60,0
1,0.12558,1,0,6.1479,14,0
1,0.6062,0,1,7.0279,17.6,0
1,0.57116,1,0,6.9719,39,0
0,-1,0,0,-1,7.65,1
1,0.47954,0,0,6.8287,60,0
1,0.76836,0,0,7.316,60,0
1,0.76527,0,0,7.3098,60,0
1,0.41887,1,0,6.7334,30,0
1,0.84191,0,1,7.483,56.65,0
0,-1,0,0,-1,17,1
1,0.43908,0,1,6.7653,5.45,0
1,0.45914,0,1,6.7968,54.3,0
1,0.42893,1,0,6.7493,35.6,0
1,0.0243,1,0,5.6358,55,0
1,0.94728,0,0,7.866,60,0
0,-1,0,0,-1,12.75,1
1,0.20526,1,0,6.3495,18.6,0
1,0.53337,0,1,6.9126,40.6,0
1,0.73194,0,0,7.2448,60,0
1,0.35091,0,1,6.6228,31.85,0
1,0.41732,1,0,6.7309,7.5,0
0,-1,0,0,-1,10.35,1
0,-1,0,0,-1,0.25,1
1,0.49932,0,1,6.8595,12.5,0
1,0.2255,1,0,6.3925,7.55,0
0,-1,0,0,-1,21.95,1
1,0.57204,0,0,6.9733,60,0
1,0.22972,0,1,6.4011,2.05,0
1,0.43881,1,0,6.7649,6.9,0
1,0.72939,0,1,7.24,35.65,0
1,0.013754,1,0,5.4917,7.15,0
1,0.45039,0,1,6.7831,12.2,0
1,0.9837,0,1,8.1877,31.65,0
1,0.54933,0,0,6.9376,60,0
0,-1,0,0,-1,23.05,1
1,0.8663,0,1,7.5493,24,0
1,0.67806,1,0,7.1477,28.8,0
0,-1,0,0,-1,3.35,1
1,0.42041,0,1,6.7358,56.9,0
0,-1,0,0,-1,11.55,1
1,0.43174,0,1,6.7538,4.65,0
1,0.65655,0,1,7.1109,32.9,0
1,0.57404,0,0,6.9765,60,0
1,0.020706,1,0,5.594,34.3,0
1,0.85867,0,1,7.5278,50.55,0
1,0.77789,0,1,7.3357,4.5,0
1,0.66546,1,0,7.126,25.3,0
1,0.16594,0,0,6.258,60,0
1,0.41093,1,0,6.7207,42.55,0
1,0.89995,0,1,7.6563,15.55,0
1,0.66191,0,1,7.12,6.5,0
1,0.58662,0,1,6.9965,11.05,0
